Date ,Time,Site_Name,Cond_uS_cm,nLF_Cond_uS_cm,ODO_percent_sat,ODO_percent_cb,ODO_mg_L,Sal_psu,SpCond_uS_cm,TDS_mg_L,Turbidity_NTU,TSS_mg_L,Temp_celcius,pH,Turbidity_FNU,Notes
7/12/2024,21:00:00,Pond 27,373.10,331.60,93.60,95.00,6.97,0.16,335.80,218.00,2.02,0.00,30.82,7.66,na,
7/12/2024,22:00:00,Pond 27,374.00,332.80,87.70,89.00,6.54,0.16,336.90,219.00,2.86,0.00,30.76,7.71,na,
7/12/2024,23:00:00,Pond 27,366.30,327.70,85.00,86.30,6.37,0.16,331.60,216.00,1.93,0.00,30.48,7.70,na,
7/13/2024,0:00:00,Pond 27,361.40,325.50,83.40,84.70,6.29,0.15,329.10,214.00,1.77,0.00,30.13,7.73,na,
7/13/2024,1:00:00,Pond 27,361.00,326.90,73.70,74.80,5.58,0.16,330.30,215.00,1.76,0.00,29.86,7.63,na,
7/13/2024,2:00:00,Pond 27,361.10,328.80,61.70,62.60,4.69,0.16,332.00,216.00,1.48,0.00,29.59,7.53,na,
7/13/2024,3:00:00,Pond 27,361.40,330.70,52.20,53.00,3.99,0.16,333.70,217.00,1.32,0.00,29.35,7.46,na,
7/13/2024,4:00:00,Pond 27,361.10,331.80,43.50,44.20,3.34,0.16,334.70,218.00,1.64,0.00,29.13,7.39,na,
7/13/2024,5:00:00,Pond 27,360.50,332.80,36.90,37.50,2.84,0.16,335.50,218.00,1.50,0.00,28.90,7.37,na,
7/13/2024,6:00:00,Pond 27,359.90,333.50,33.30,33.80,2.57,0.16,336.10,218.00,1.54,0.00,28.70,7.39,na,
7/13/2024,7:00:00,Pond 27,359.40,334.30,25.40,25.80,1.97,0.16,336.80,219.00,1.32,0.00,28.52,7.31,na,
7/13/2024,8:00:00,Pond 27,359.10,334.80,26.10,26.50,2.03,0.16,337.20,219.00,1.35,0.00,28.41,7.33,na,
7/13/2024,9:00:00,Pond 27,359.40,335.00,27.00,27.40,2.10,0.16,337.40,219.00,1.12,0.00,28.42,7.34,na,
7/13/2024,10:00:00,Pond 27,359.10,333.50,37.00,37.50,2.86,0.16,336.00,218.00,1.47,0.00,28.60,7.38,na,
7/13/2024,11:00:00,Pond 27,360.50,332.90,47.80,48.50,3.68,0.16,335.60,218.00,1.19,0.00,28.88,7.42,na,
7/13/2024,12:00:00,Pond 27,361.20,331.30,59.80,60.70,4.58,0.16,334.30,217.00,1.18,0.00,29.23,7.48,na,
7/13/2024,13:00:00,Pond 27,362.90,330.20,72.80,73.80,5.53,0.16,333.50,217.00,1.44,0.00,29.63,7.53,na,
7/13/2024,14:00:00,Pond 27,365.70,330.00,79.30,80.50,5.99,0.16,333.60,217.00,1.11,0.00,30.03,7.56,na,
7/13/2024,15:00:00,Pond 27,368.10,330.30,88.10,89.40,6.61,0.16,334.10,217.00,1.09,0.00,30.33,7.57,na,
7/13/2024,16:00:00,Pond 27,369.80,330.10,96.90,98.40,7.25,0.16,334.10,217.00,1.03,0.00,30.60,7.60,na,
7/13/2024,17:00:00,Pond 27,371.20,329.80,98.90,100.30,7.36,0.16,334.00,217.00,1.01,0.00,30.84,7.57,na,
7/13/2024,18:00:00,Pond 27,371.60,329.00,111.60,113.30,8.29,0.16,333.30,217.00,1.12,0.00,31.01,7.66,na,
7/13/2024,19:00:00,Pond 27,371.80,329.20,114.30,116.00,8.48,0.16,333.50,217.00,1.38,0.00,31.02,7.68,na,
7/13/2024,20:00:00,Pond 27,372.40,329.70,114.60,116.20,8.50,0.16,334.00,217.00,0.99,0.00,31.02,7.65,na,
7/13/2024,21:00:00,Pond 27,373.40,330.80,107.60,109.10,7.99,0.16,335.10,218.00,1.08,0.00,30.98,7.54,na,
7/13/2024,22:00:00,Pond 27,370.10,329.00,105.00,106.50,7.82,0.16,333.10,217.00,1.04,0.00,30.82,7.57,na,
7/13/2024,23:00:00,Pond 27,365.70,326.90,94.40,95.80,7.07,0.16,330.80,215.00,0.99,0.00,30.53,7.56,na,
7/14/2024,0:00:00,Pond 27,362.70,326.00,88.00,89.30,6.62,0.15,329.70,214.00,0.84,0.00,30.25,7.57,na,
7/14/2024,1:00:00,Pond 27,361.50,326.60,78.30,79.50,5.92,0.16,330.10,215.00,3.22,0.00,29.99,7.53,na,
7/14/2024,2:00:00,Pond 27,361.20,327.90,70.10,71.10,5.32,0.16,331.20,215.00,0.88,0.00,29.74,7.49,na,
7/14/2024,3:00:00,Pond 27,361.00,329.10,61.20,62.10,4.66,0.16,332.30,216.00,0.80,0.00,29.53,7.45,na,
7/14/2024,4:00:00,Pond 27,360.80,330.40,50.70,51.40,3.87,0.16,333.40,217.00,0.79,0.00,29.31,7.38,na,
7/14/2024,5:00:00,Pond 27,360.30,331.20,44.00,44.60,3.38,0.16,334.10,217.00,1.51,0.00,29.11,7.36,na,
7/14/2024,6:00:00,Pond 27,359.60,332.00,39.00,39.60,3.00,0.16,334.70,218.00,0.78,0.00,28.90,7.35,na,
7/14/2024,7:00:00,Pond 27,359.30,332.90,31.60,32.10,2.44,0.16,335.50,218.00,0.95,0.00,28.71,7.32,na,
7/14/2024,8:00:00,Pond 27,359.10,333.60,29.00,29.40,2.25,0.16,336.10,218.00,1.15,0.00,28.59,7.31,na,
7/14/2024,9:00:00,Pond 27,359.40,333.70,29.90,30.40,2.31,0.16,336.20,219.00,0.73,0.00,28.61,7.30,na,
7/14/2024,10:00:00,Pond 27,359.20,332.40,38.00,38.50,2.93,0.16,335.10,218.00,0.85,0.00,28.77,7.33,na,
7/14/2024,11:00:00,Pond 27,358.90,330.30,51.60,52.40,3.96,0.16,333.10,217.00,0.82,0.00,29.05,7.36,na,
7/14/2024,12:00:00,Pond 27,359.60,328.70,65.50,66.50,5.00,0.16,331.70,216.00,0.98,0.00,29.40,7.40,na,
7/14/2024,13:00:00,Pond 27,361.70,327.90,79.30,80.50,6.01,0.16,331.30,215.00,0.82,0.00,29.81,7.46,na,
7/14/2024,14:00:00,Pond 27,364.00,327.80,84.90,86.10,6.39,0.16,331.50,215.00,1.04,0.00,30.14,7.50,na,
7/14/2024,15:00:00,Pond 27,365.90,327.40,95.30,96.70,7.14,0.16,331.20,215.00,0.90,0.00,30.48,7.54,na,
7/14/2024,16:00:00,Pond 27,367.70,327.10,107.00,108.50,7.97,0.16,331.20,215.00,1.01,0.00,30.78,7.62,na,
7/14/2024,17:00:00,Pond 27,368.50,326.30,117.00,118.80,8.69,0.16,330.60,215.00,0.96,0.00,31.01,7.72,na,
7/14/2024,18:00:00,Pond 27,369.40,326.10,122.70,124.50,9.08,0.16,330.50,215.00,0.83,0.00,31.16,7.74,na,
7/14/2024,19:00:00,Pond 27,369.90,326.20,126.70,128.60,9.37,0.16,330.60,215.00,0.81,0.00,31.22,7.74,na,
7/14/2024,20:00:00,Pond 27,370.40,326.70,128.60,130.50,9.52,0.16,331.10,215.00,0.92,0.00,31.21,7.71,na,
7/14/2024,21:00:00,Pond 27,371.30,327.80,125.00,126.80,9.25,0.16,332.20,216.00,0.89,0.00,31.16,7.59,na,
7/14/2024,22:00:00,Pond 27,372.30,329.00,115.20,116.90,8.53,0.16,333.40,217.00,0.95,0.00,31.12,7.47,na,
7/14/2024,23:00:00,Pond 27,359.60,319.40,109.60,111.20,8.16,0.15,323.50,210.00,0.94,0.00,30.85,7.52,na,
7/15/2024,0:00:00,Pond 27,359.80,321.60,99.10,100.50,7.42,0.15,325.50,212.00,1.71,0.00,30.51,7.53,na,
7/15/2024,1:00:00,Pond 27,358.70,322.60,88.30,89.60,6.64,0.15,326.20,212.00,0.91,0.00,30.22,7.55,na,
7/15/2024,2:00:00,Pond 27,357.60,323.30,78.30,79.40,5.92,0.15,326.70,212.00,0.84,0.00,29.95,7.50,na,
7/15/2024,3:00:00,Pond 27,357.20,324.50,69.80,70.80,5.30,0.15,327.80,213.00,0.84,0.00,29.69,7.45,na,
7/15/2024,4:00:00,Pond 27,357.80,326.50,55.60,56.40,4.24,0.16,329.60,214.00,0.83,0.00,29.48,7.40,na,
7/15/2024,5:00:00,Pond 27,357.10,327.30,47.30,48.00,3.62,0.16,330.30,215.00,0.87,0.00,29.25,7.34,na,
7/15/2024,6:00:00,Pond 27,356.20,327.90,43.60,44.20,3.35,0.16,330.70,215.00,0.88,0.00,29.05,7.33,na,
7/15/2024,7:00:00,Pond 27,357.30,330.10,34.70,35.20,2.67,0.16,332.80,216.00,1.07,0.00,28.86,7.29,na,
7/15/2024,8:00:00,Pond 27,356.30,330.10,33.30,33.80,2.57,0.16,332.70,216.00,1.12,0.00,28.71,7.33,na,
7/15/2024,9:00:00,Pond 27,354.60,328.40,40.20,40.80,3.11,0.16,331.00,215.00,1.40,0.00,28.73,7.29,na,
7/15/2024,10:00:00,Pond 27,369.10,341.70,66.80,67.80,5.16,0.16,344.40,224.00,2.64,0.00,28.75,7.68,na,
7/15/2024,11:00:00,Pond 27,369.30,340.70,73.30,74.40,5.64,0.16,343.50,223.00,2.29,0.00,28.93,7.75,na,
7/15/2024,12:00:00,Pond 27,369.00,338.20,89.20,90.50,6.83,0.16,341.20,222.00,1.93,0.00,29.27,7.86,na,
7/15/2024,13:00:00,Pond 27,370.40,336.30,100.40,101.80,7.62,0.16,339.70,221.00,2.60,0.00,29.73,7.95,na,
7/15/2024,14:00:00,Pond 27,371.90,334.80,113.60,115.30,8.56,0.16,338.50,220.00,3.11,0.00,30.17,8.12,na,
7/15/2024,15:00:00,Pond 27,373.40,333.80,113.50,115.20,8.50,0.16,337.80,220.00,3.20,0.00,30.52,7.88,na,
7/15/2024,16:00:00,Pond 27,374.10,336.80,91.90,93.30,6.92,0.16,340.60,221.00,2.50,0.00,30.16,7.93,na,
7/15/2024,17:00:00,Pond 27,374.60,334.50,108.70,110.30,8.13,0.16,338.50,220.00,2.25,0.00,30.59,8.05,na,
7/15/2024,18:00:00,Pond 27,374.10,332.50,116.30,118.00,8.66,0.16,336.70,219.00,2.12,0.00,30.83,8.12,na,
7/15/2024,19:00:00,Pond 27,374.80,332.40,119.70,121.50,8.90,0.16,336.70,219.00,2.05,0.00,30.93,8.09,na,
7/15/2024,20:00:00,Pond 27,374.60,332.10,124.70,126.50,9.27,0.16,336.40,219.00,2.12,0.00,30.95,8.08,na,
7/15/2024,21:00:00,Pond 27,375.10,332.60,120.80,122.60,8.98,0.16,336.90,219.00,2.29,0.00,30.94,8.02,na,
7/15/2024,22:00:00,Pond 27,375.70,333.00,116.10,117.80,8.63,0.16,337.30,219.00,1.95,0.00,30.95,7.87,na,
7/15/2024,23:00:00,Pond 27,378.10,335.80,98.30,99.70,7.31,0.16,340.10,221.00,2.06,0.00,30.86,7.71,na,
7/16/2024,0:00:00,Pond 27,368.90,329.40,94.90,96.30,7.10,0.16,333.30,217.00,1.83,0.00,30.59,7.75,na,
7/16/2024,1:00:00,Pond 27,360.00,323.30,92.70,94.00,6.97,0.15,327.00,213.00,1.35,0.00,30.28,7.84,na,
7/16/2024,2:00:00,Pond 27,360.40,325.40,82.60,83.80,6.24,0.15,328.90,214.00,1.29,0.00,30.02,7.72,na,
7/16/2024,3:00:00,Pond 27,361.30,327.60,68.80,69.80,5.21,0.16,331.00,215.00,1.25,0.00,29.80,7.60,na,
7/16/2024,4:00:00,Pond 27,361.20,329.00,58.40,59.30,4.45,0.16,332.20,216.00,1.20,0.00,29.57,7.53,na,
7/16/2024,5:00:00,Pond 27,360.50,329.80,51.90,52.60,3.96,0.16,332.90,216.00,1.09,0.00,29.34,7.52,na,
7/16/2024,6:00:00,Pond 27,360.30,331.20,43.30,43.90,3.32,0.16,334.10,217.00,1.12,0.00,29.11,7.47,na,
7/16/2024,7:00:00,Pond 27,360.40,332.60,33.30,33.80,2.57,0.16,335.40,218.00,1.33,0.00,28.90,7.40,na,
7/16/2024,8:00:00,Pond 27,359.20,332.70,35.40,35.90,2.73,0.16,335.30,218.00,1.53,0.00,28.74,7.44,na,
7/16/2024,9:00:00,Pond 27,359.90,333.20,27.70,28.10,2.14,0.16,335.80,218.00,1.39,0.00,28.76,7.36,na,
7/16/2024,10:00:00,Pond 27,359.60,332.00,39.90,40.50,3.07,0.16,334.70,218.00,1.32,0.00,28.88,7.42,na,
7/16/2024,11:00:00,Pond 27,359.40,330.00,57.20,58.10,4.39,0.16,332.90,216.00,1.72,0.00,29.17,7.47,na,
7/16/2024,12:00:00,Pond 27,359.80,328.20,76.60,77.70,5.83,0.16,331.30,215.00,1.17,0.00,29.50,7.54,na,
7/16/2024,13:00:00,Pond 27,361.70,327.40,86.40,87.70,6.54,0.16,330.80,215.00,1.14,0.00,29.89,7.59,na,
7/16/2024,14:00:00,Pond 27,364.30,327.00,101.70,103.20,7.64,0.16,330.70,215.00,1.18,0.00,30.31,7.71,na,
7/16/2024,15:00:00,Pond 27,367.70,327.20,106.00,107.60,7.90,0.16,331.30,215.00,1.21,0.00,30.77,7.76,na,
7/16/2024,16:00:00,Pond 27,369.20,326.40,109.10,110.70,8.08,0.16,330.70,215.00,1.65,0.00,31.09,7.79,na,
7/16/2024,17:00:00,Pond 27,369.70,325.50,112.90,114.60,8.34,0.15,329.90,214.00,2.30,0.00,31.31,7.80,na,
7/16/2024,18:00:00,Pond 27,369.70,324.60,117.40,119.10,8.65,0.15,329.20,214.00,2.28,0.00,31.44,7.87,na,
7/16/2024,19:00:00,Pond 27,368.30,323.30,128.20,130.10,9.44,0.15,327.80,213.00,2.56,0.00,31.46,7.99,na,
7/16/2024,20:00:00,Pond 27,369.00,324.10,133.30,135.30,9.83,0.15,328.60,214.00,2.78,0.00,31.43,7.92,na,
7/16/2024,21:00:00,Pond 27,369.90,325.00,129.50,131.40,9.55,0.15,329.60,214.00,2.42,0.00,31.40,7.79,na,
7/16/2024,22:00:00,Pond 27,371.00,326.40,116.60,118.30,8.60,0.16,330.90,215.00,2.28,0.00,31.35,7.62,na,
7/16/2024,23:00:00,Pond 27,360.40,318.60,111.50,113.10,8.26,0.15,322.80,210.00,1.68,0.00,31.10,7.73,na,
7/17/2024,0:00:00,Pond 27,354.40,315.20,105.30,106.90,7.85,0.15,319.20,207.00,1.74,0.00,30.78,7.87,na,
7/17/2024,1:00:00,Pond 27,355.60,318.10,88.10,89.40,6.60,0.15,321.80,209.00,1.35,0.00,30.49,7.65,na,
7/17/2024,2:00:00,Pond 27,355.10,319.20,81.50,82.70,6.13,0.15,322.80,210.00,1.29,0.00,30.25,7.63,na,
7/17/2024,3:00:00,Pond 27,354.90,320.40,72.00,73.00,5.43,0.15,323.90,211.00,1.01,0.00,30.02,7.54,na,
7/17/2024,4:00:00,Pond 27,355.60,322.20,61.60,62.50,4.66,0.15,325.50,212.00,1.03,0.00,29.84,7.49,na,
7/17/2024,5:00:00,Pond 27,356.50,324.20,51.80,52.50,3.93,0.15,327.40,213.00,1.08,0.00,29.65,7.44,na,
7/17/2024,6:00:00,Pond 27,357.00,325.70,44.20,44.90,3.37,0.15,328.80,214.00,1.17,0.00,29.49,7.39,na,
7/17/2024,7:00:00,Pond 27,357.50,327.00,36.80,37.40,2.81,0.16,330.00,215.00,1.10,0.00,29.36,7.35,na,
7/17/2024,8:00:00,Pond 27,357.70,327.60,32.60,33.10,2.50,0.16,330.60,215.00,1.09,0.00,29.29,7.33,na,
7/17/2024,9:00:00,Pond 27,357.80,327.70,35.10,35.60,2.68,0.16,330.70,215.00,0.70,0.00,29.29,7.38,na,
7/17/2024,10:00:00,Pond 27,358.10,327.60,42.70,43.30,3.26,0.16,330.60,215.00,8.72,0.00,29.35,7.38,na,
7/17/2024,11:00:00,Pond 27,358.40,327.40,41.90,42.60,3.20,0.16,330.40,215.00,5.22,0.00,29.43,7.37,na,
7/17/2024,12:00:00,Pond 27,0.20,0.20,97.90,99.30,7.59,0.00,0.20,0.00,1.56,0.00,28.52,7.32,na,
7/23/2024,14:23:17,Pond 27,386.00,409.00,91.60,92.90,7.95,0.19,407.00,265.00,0.05,0.00,22.30,8.22,na,
7/23/2024,15:23:17,Pond 27,386.70,409.40,91.90,93.20,7.97,0.20,407.30,265.00,-0.03,0.00,22.35,8.21,na,
7/23/2024,16:23:17,Pond 27,345.00,317.70,70.90,72.00,5.45,0.15,320.40,208.00,4.05,0.00,29.02,7.58,na,
7/23/2024,17:23:17,Pond 27,345.60,317.60,70.40,71.40,5.40,0.15,320.40,208.00,1.24,0.00,29.12,7.61,na,
7/23/2024,18:23:17,Pond 27,347.00,318.20,75.90,77.10,5.81,0.15,321.10,209.00,0.90,0.00,29.22,7.68,na,
7/23/2024,19:23:17,Pond 27,347.40,318.80,74.30,75.40,5.69,0.15,321.60,209.00,0.94,0.00,29.19,7.67,na,
7/23/2024,20:23:17,Pond 27,347.60,319.20,60.70,61.50,4.65,0.15,322.00,209.00,0.85,0.00,29.16,7.50,na,
7/23/2024,21:23:17,Pond 27,347.80,319.40,58.50,59.40,4.48,0.15,322.20,209.00,1.56,0.00,29.17,7.42,na,
7/23/2024,22:23:17,Pond 27,347.00,318.70,69.60,70.60,5.33,0.15,321.50,209.00,1.14,0.00,29.15,7.50,na,
7/23/2024,23:23:17,Pond 27,344.80,318.10,73.10,74.10,5.62,0.15,320.70,208.00,0.95,0.00,28.93,7.48,na,
7/24/2024,0:23:17,Pond 27,335.40,310.90,80.50,81.70,6.22,0.15,313.30,204.00,0.79,0.00,28.69,7.66,na,
7/24/2024,1:23:17,Pond 27,337.50,313.90,67.00,68.00,5.19,0.15,316.30,206.00,1.09,0.00,28.51,7.53,na,
7/24/2024,2:23:17,Pond 27,337.30,315.00,59.20,60.10,4.60,0.15,317.20,206.00,0.66,0.00,28.33,7.49,na,
7/24/2024,3:23:17,Pond 27,335.30,314.20,57.10,58.00,4.46,0.15,316.30,206.00,0.71,0.00,28.15,7.47,na,
7/24/2024,4:23:17,Pond 27,334.60,314.50,52.70,53.50,4.12,0.15,316.50,206.00,0.72,0.00,28.01,7.45,na,
7/24/2024,5:23:17,Pond 27,333.40,314.30,50.60,51.30,3.97,0.15,316.10,205.00,0.62,0.00,27.85,7.44,na,
7/24/2024,6:23:17,Pond 27,332.50,314.40,46.80,47.50,3.68,0.15,316.20,206.00,0.70,0.00,27.70,7.42,na,
7/24/2024,7:23:17,Pond 27,332.50,315.30,42.00,42.60,3.31,0.15,317.00,206.00,0.70,0.00,27.57,7.40,na,
7/24/2024,8:23:17,Pond 27,332.50,315.50,43.10,43.80,3.40,0.15,317.10,206.00,0.75,0.00,27.54,7.41,na,
7/24/2024,9:23:17,Pond 27,335.20,317.40,32.90,33.40,2.59,0.15,319.10,207.00,0.59,0.00,27.65,7.38,na,
7/24/2024,10:23:17,Pond 27,334.80,316.10,43.50,44.10,3.41,0.15,317.90,207.00,0.67,0.00,27.79,7.42,na,
7/24/2024,11:23:17,Pond 27,335.40,315.40,51.00,51.70,3.99,0.15,317.40,206.00,0.65,0.00,27.98,7.45,na,
7/24/2024,12:23:17,Pond 27,339.40,317.30,53.10,53.90,4.13,0.15,319.50,208.00,0.57,0.00,28.27,7.45,na,
7/24/2024,13:23:17,Pond 27,342.00,317.10,68.00,69.00,5.25,0.15,319.60,208.00,0.61,0.00,28.68,7.58,na,
7/24/2024,14:23:17,Pond 27,343.90,316.80,84.30,85.60,6.48,0.15,319.50,208.00,0.46,0.00,29.00,7.72,na,
7/24/2024,15:23:17,Pond 27,345.80,316.70,99.00,100.50,7.57,0.15,319.60,208.00,0.37,0.00,29.29,7.90,na,
7/24/2024,16:23:17,Pond 27,347.70,316.80,106.40,108.00,8.10,0.15,319.90,208.00,0.33,0.00,29.55,8.02,na,
7/24/2024,17:23:17,Pond 27,349.00,317.10,111.60,113.30,8.48,0.15,320.20,208.00,0.18,0.00,29.71,8.09,na,
7/24/2024,18:23:17,Pond 27,349.60,316.90,113.90,115.50,8.63,0.15,320.20,208.00,0.34,0.00,29.80,8.08,na,
7/24/2024,19:23:17,Pond 27,350.00,317.30,112.20,113.90,8.51,0.15,320.60,208.00,0.30,0.00,29.81,8.00,na,
7/24/2024,20:23:17,Pond 27,350.90,318.30,94.70,96.10,7.18,0.15,321.50,209.00,0.26,0.00,29.78,7.77,na,
7/24/2024,21:23:17,Pond 27,350.60,318.20,86.70,88.00,6.58,0.15,321.50,209.00,0.70,0.00,29.76,7.62,na,
7/24/2024,22:23:17,Pond 27,351.50,319.00,75.70,76.80,5.74,0.15,322.20,209.00,0.61,0.00,29.76,7.56,na,
7/24/2024,23:23:17,Pond 27,351.50,318.80,75.10,76.20,5.69,0.15,322.10,209.00,0.41,0.00,29.77,7.48,na,
7/25/2024,0:23:17,Pond 27,351.50,318.70,72.90,74.00,5.53,0.15,321.90,209.00,0.50,0.00,29.80,7.46,na,
7/25/2024,1:23:17,Pond 27,348.30,316.40,96.50,97.90,7.33,0.15,319.60,208.00,0.70,0.00,29.70,7.55,na,
7/25/2024,2:23:17,Pond 27,340.30,310.80,86.50,87.80,6.60,0.15,313.80,204.00,0.45,0.00,29.44,7.66,na,
7/25/2024,3:23:17,Pond 27,339.70,311.70,77.30,78.50,5.92,0.15,314.50,204.00,0.39,0.00,29.20,7.58,na,
7/25/2024,4:23:17,Pond 27,340.10,313.40,62.80,63.70,4.83,0.15,316.10,205.00,0.45,0.00,28.98,7.46,na,
7/25/2024,5:23:17,Pond 27,340.00,314.50,58.30,59.10,4.50,0.15,317.00,206.00,0.31,0.00,28.79,7.44,na,
7/25/2024,6:23:17,Pond 27,338.00,313.90,55.50,56.30,4.30,0.15,316.30,206.00,0.43,0.00,28.60,7.42,na,
7/25/2024,7:23:17,Pond 27,336.00,313.00,52.70,53.50,4.09,0.15,315.30,205.00,0.41,0.00,28.44,7.41,na,
7/25/2024,8:23:17,Pond 27,340.70,317.40,46.00,46.70,3.57,0.15,319.70,208.00,1.26,0.00,28.44,7.35,na,
7/25/2024,9:23:17,Pond 27,350.60,325.70,49.10,49.80,3.80,0.15,328.20,213.00,1.31,0.00,28.58,7.46,na,
7/25/2024,10:23:17,Pond 27,349.70,323.60,58.70,59.60,4.53,0.15,326.20,212.00,1.38,0.00,28.78,7.49,na,
7/25/2024,11:23:17,Pond 27,351.60,323.80,64.80,65.80,4.98,0.15,326.50,212.00,0.98,0.00,29.02,7.53,na,
7/25/2024,12:23:17,Pond 27,353.50,323.80,71.50,72.50,5.46,0.15,326.70,212.00,0.76,0.00,29.29,7.60,na,
7/25/2024,13:23:17,Pond 27,351.80,320.20,80.00,81.20,6.09,0.15,323.40,210.00,0.60,0.00,29.60,7.64,na,
7/25/2024,14:23:17,Pond 27,354.90,321.40,98.00,99.40,7.42,0.15,324.80,211.00,0.43,0.00,29.87,7.81,na,
7/25/2024,15:23:17,Pond 27,355.60,320.70,107.30,108.90,8.09,0.15,324.20,211.00,0.44,0.00,30.08,7.90,na,
7/25/2024,16:23:17,Pond 27,355.50,319.30,114.30,116.00,8.59,0.15,323.00,210.00,4.55,0.00,30.27,8.04,na,
7/25/2024,17:23:17,Pond 27,355.40,318.60,119.40,121.20,8.96,0.15,322.30,209.00,0.41,0.00,30.38,8.09,na,
7/25/2024,18:23:17,Pond 27,356.10,319.10,114.80,116.50,8.62,0.15,322.80,210.00,0.60,0.00,30.40,7.98,na,
7/25/2024,19:23:17,Pond 27,357.10,319.90,106.90,108.40,8.01,0.15,323.60,210.00,0.36,0.00,30.42,7.84,na,
7/25/2024,20:23:17,Pond 27,357.80,320.30,100.80,102.30,7.56,0.15,324.10,211.00,0.30,0.00,30.45,7.72,na,
7/25/2024,21:23:17,Pond 27,357.40,320.00,102.10,103.60,7.65,0.15,323.80,210.00,0.36,0.00,30.44,7.77,na,
7/25/2024,22:23:17,Pond 27,350.70,314.30,111.40,113.00,8.36,0.15,318.00,207.00,0.70,0.00,30.38,7.68,na,
7/25/2024,23:23:17,Pond 27,341.20,307.80,106.20,107.70,8.01,0.15,311.10,202.00,0.49,0.00,30.06,7.85,na,
7/26/2024,0:23:17,Pond 27,339.30,307.80,93.90,95.30,7.12,0.15,310.90,202.00,0.48,0.00,29.77,7.79,na,
7/26/2024,1:23:17,Pond 27,339.30,309.40,82.10,83.30,6.25,0.15,312.30,203.00,0.47,0.00,29.53,7.66,na,
7/26/2024,2:23:17,Pond 27,337.50,309.00,72.20,73.20,5.52,0.15,311.80,203.00,0.33,0.00,29.31,7.61,na,
7/26/2024,3:23:17,Pond 27,336.60,309.40,66.80,67.80,5.12,0.15,312.10,203.00,0.37,0.00,29.11,7.53,na,
7/26/2024,4:23:17,Pond 27,336.10,310.10,60.40,61.30,4.65,0.15,312.60,203.00,0.36,0.00,28.92,7.50,na,
7/26/2024,5:23:17,Pond 27,334.50,309.70,53.00,53.80,4.09,0.15,312.10,203.00,0.26,0.00,28.75,7.47,na,
7/26/2024,6:23:17,Pond 27,333.40,309.60,49.10,49.80,3.80,0.15,311.90,203.00,0.41,0.00,28.60,7.45,na,
7/26/2024,7:23:17,Pond 27,331.40,308.50,49.10,49.80,3.81,0.15,310.80,202.00,0.55,0.00,28.48,7.44,na,
7/26/2024,8:23:17,Pond 27,340.00,316.30,45.20,45.80,3.50,0.15,318.60,207.00,0.99,0.00,28.51,7.40,na,
7/26/2024,9:23:17,Pond 27,357.70,331.70,61.30,62.20,4.74,0.16,334.30,217.00,0.51,0.00,28.67,7.62,na,
7/26/2024,10:23:17,Pond 27,354.80,328.20,64.10,65.00,4.94,0.16,330.90,215.00,0.49,0.00,28.79,7.62,na,
7/26/2024,11:23:17,Pond 27,361.00,332.80,73.70,74.80,5.67,0.16,335.60,218.00,0.70,0.00,28.97,7.79,na,
7/26/2024,12:23:17,Pond 27,361.80,332.60,83.00,84.20,6.37,0.16,335.50,218.00,0.63,0.00,29.10,7.91,na,
7/26/2024,13:23:17,Pond 27,361.60,331.70,87.50,88.70,6.70,0.16,334.70,218.00,0.38,0.00,29.22,7.95,na,
7/26/2024,14:23:17,Pond 27,361.70,330.50,96.40,97.90,7.36,0.16,333.60,217.00,0.39,0.00,29.41,8.09,na,
7/26/2024,15:23:17,Pond 27,362.90,330.30,105.90,107.50,8.06,0.16,333.50,217.00,0.37,0.00,29.62,8.25,na,
7/26/2024,16:23:17,Pond 27,362.90,329.90,104.20,105.80,7.92,0.16,333.20,217.00,0.40,0.00,29.67,8.13,na,
7/26/2024,17:23:17,Pond 27,363.50,329.70,105.90,107.50,8.03,0.16,333.10,217.00,0.40,0.00,29.78,8.14,na,
7/26/2024,18:23:17,Pond 27,363.40,329.30,108.40,110.00,8.21,0.16,332.70,216.00,0.45,0.00,29.82,8.18,na,
7/26/2024,19:23:17,Pond 27,363.30,329.50,96.10,97.50,7.29,0.16,332.80,216.00,0.22,0.00,29.79,8.01,na,
7/26/2024,20:23:17,Pond 27,364.00,330.40,89.10,90.40,6.76,0.16,333.70,217.00,0.25,0.00,29.75,7.93,na,
7/26/2024,21:23:17,Pond 27,363.80,330.10,93.70,95.10,7.11,0.16,333.50,217.00,0.37,0.00,29.76,7.94,na,
7/26/2024,22:23:17,Pond 27,355.80,323.80,100.90,102.30,7.67,0.15,327.00,213.00,0.55,0.00,29.62,7.79,na,
7/26/2024,23:23:17,Pond 27,350.10,320.10,99.30,100.80,7.58,0.15,323.10,210.00,0.46,0.00,29.38,7.88,na,
7/27/2024,0:23:17,Pond 27,348.10,319.40,90.60,92.00,6.94,0.15,322.30,209.00,0.51,0.00,29.19,7.77,na,
7/27/2024,1:23:17,Pond 27,345.40,318.00,89.00,90.30,6.83,0.15,320.70,208.00,0.46,0.00,29.03,7.76,na,
7/27/2024,2:23:17,Pond 27,344.30,317.90,85.20,86.40,6.56,0.15,320.50,208.00,0.44,0.00,28.89,7.72,na,
7/27/2024,3:23:17,Pond 27,343.80,318.30,77.30,78.40,5.96,0.15,320.90,209.00,0.39,0.00,28.75,7.64,na,
